10000  0.0000  0  -nan  -nan  -nan
20000  0.0000  0  -nan  -nan  -nan
30000  0.0000  0  -nan  -nan  -nan
40000  0.0000  0  -nan  -nan  -nan
50000  0.0000  0  -nan  -nan  -nan
60000  0.0000  0  -nan  -nan  -nan
70000  0.0000  0  -nan  -nan  -nan
80000  0.0000  0  -nan  -nan  -nan
90000  0.0000  0  -nan  -nan  -nan
100000  0.0000  0  -nan  -nan  -nan
110000  0.0000  0  -nan  -nan  -nan
120000  0.0000  0  -nan  -nan  -nan
130000  0.0000  0  -nan  -nan  -nan
140000  0.0000  0  -nan  -nan  -nan
150000  0.0000  0  -nan  -nan  -nan
160000  0.0000  0  -nan  -nan  -nan
170000  0.0000  0  -nan  -nan  -nan
180000  0.0000  0  -nan  -nan  -nan
190000  0.0000  0  -nan  -nan  -nan
200000  0.0000  0  -nan  -nan  -nan
210000  0.0000  0  -nan  -nan  -nan
220000  0.0000  0  -nan  -nan  -nan
230000  0.0000  0  -nan  -nan  -nan
240000  0.0000  0  -nan  -nan  -nan
250000  0.0000  0  -nan  -nan  -nan
260000  0.0000  0  -nan  -nan  -nan
270000  0.0000  0  -nan  -nan  -nan
280000  0.0000  0  -nan  -nan  -nan
290000  0.0000  0  -nan  -nan  -nan
300000  0.0000  0  -nan  -nan  -nan
310000  0.0000  0  -nan  -nan  -nan
320000  0.0000  0  -nan  -nan  -nan
330000  0.0000  0  -nan  -nan  -nan
340000  0.0000  0  -nan  -nan  -nan
350000  0.0000  0  -nan  -nan  -nan
360000  0.0000  0  -nan  -nan  -nan
370000  0.0000  0  -nan  -nan  -nan
380000  0.0000  0  -nan  -nan  -nan
390000  0.0000  0  -nan  -nan  -nan
400000  0.0000  0  -nan  -nan  -nan
410000  0.0000  0  -nan  -nan  -nan
420000  0.0000  0  -nan  -nan  -nan
430000  0.0000  0  -nan  -nan  -nan
440000  0.0000  0  -nan  -nan  -nan
450000  0.0000  0  -nan  -nan  -nan
460000  0.0000  0  -nan  -nan  -nan
470000  0.0000  0  -nan  -nan  -nan
480000  0.0000  0  -nan  -nan  -nan
490000  0.0000  0  -nan  -nan  -nan
500000  0.0000  0  -nan  -nan  -nan
510000  0.0000  0  -nan  -nan  -nan
520000  0.0000  0  -nan  -nan  -nan
530000  0.0000  0  -nan  -nan  -nan
540000  0.0000  0  -nan  -nan  -nan
550000  0.0000  0  -nan  -nan  -nan
560000  0.0000  0  -nan  -nan  -nan
570000  0.0000  0  -nan  -nan  -nan
580000  0.0000  0  -nan  -nan  -nan
590000  0.0000  0  -nan  -nan  -nan
600000  0.0000  0  -nan  -nan  -nan
610000  0.0000  0  -nan  -nan  -nan
620000  0.0000  0  -nan  -nan  -nan
630000  0.0000  0  -nan  -nan  -nan
640000  0.0000  0  -nan  -nan  -nan
650000  0.0000  0  -nan  -nan  -nan
660000  0.0000  0  -nan  -nan  -nan
670000  0.0000  0  -nan  -nan  -nan
680000  0.0000  0  -nan  -nan  -nan
690000  0.0000  0  -nan  -nan  -nan
700000  0.0000  0  -nan  -nan  -nan
710000  0.0000  0  -nan  -nan  -nan
720000  0.0000  0  -nan  -nan  -nan
730000  0.0000  0  -nan  -nan  -nan
740000  0.0000  0  -nan  -nan  -nan
750000  0.0000  0  -nan  -nan  -nan
760000  0.0000  0  -nan  -nan  -nan
770000  0.0000  0  -nan  -nan  -nan
780000  0.0000  0  -nan  -nan  -nan
790000  0.0000  0  -nan  -nan  -nan
800000  0.0000  0  -nan  -nan  -nan
810000  0.0000  0  -nan  -nan  -nan
820000  0.0000  0  -nan  -nan  -nan
830000  0.0000  0  -nan  -nan  -nan
840000  0.0000  0  -nan  -nan  -nan
850000  0.0000  0  -nan  -nan  -nan
860000  0.0000  0  -nan  -nan  -nan
870000  0.0000  0  -nan  -nan  -nan
880000  0.0000  0  -nan  -nan  -nan
890000  0.0000  0  -nan  -nan  -nan
900000  0.0000  0  -nan  -nan  -nan
910000  0.0000  0  -nan  -nan  -nan
920000  0.0000  0  -nan  -nan  -nan
930000  0.0000  0  -nan  -nan  -nan
940000  0.0000  0  -nan  -nan  -nan
950000  0.0000  0  -nan  -nan  -nan
960000  0.0000  0  -nan  -nan  -nan
970000  0.0000  0  -nan  -nan  -nan
980000  0.0000  0  -nan  -nan  -nan
990000  0.0000  0  -nan  -nan  -nan
1000000  0.0000  0  -nan  -nan  -nan
1010000  0.0000  0  -nan  -nan  -nan
1020000  0.0000  0  -nan  -nan  -nan
1030000  0.0000  0  -nan  -nan  -nan
1040000  0.0000  0  -nan  -nan  -nan
1050000  0.0000  0  -nan  -nan  -nan
1060000  0.0000  0  -nan  -nan  -nan
1070000  0.0000  0  -nan  -nan  -nan
1080000  0.0000  0  -nan  -nan  -nan
1090000  0.0000  0  -nan  -nan  -nan
1100000  0.0000  0  -nan  -nan  -nan
1110000  0.0000  0  -nan  -nan  -nan
1120000  0.0000  0  -nan  -nan  -nan
1130000  0.0000  0  -nan  -nan  -nan
1140000  0.0000  0  -nan  -nan  -nan
1150000  0.0000  0  -nan  -nan  -nan
1160000  0.0000  0  -nan  -nan  -nan
1170000  0.0000  0  -nan  -nan  -nan
1180000  0.0000  0  -nan  -nan  -nan
1190000  0.0000  0  -nan  -nan  -nan
1200000  0.0000  0  -nan  -nan  -nan
1210000  0.0000  0  -nan  -nan  -nan
1220000  0.0000  0  -nan  -nan  -nan
1230000  0.0000  0  -nan  -nan  -nan
1240000  0.0000  0  -nan  -nan  -nan
1250000  0.0000  0  -nan  -nan  -nan
1260000  0.0000  0  -nan  -nan  -nan
1270000  0.0000  0  -nan  -nan  -nan
1280000  0.0000  0  -nan  -nan  -nan
1290000  0.0000  0  -nan  -nan  -nan
1300000  0.0000  0  -nan  -nan  -nan
1310000  0.0000  0  -nan  -nan  -nan
1320000  0.0000  0  -nan  -nan  -nan
1330000  0.0000  0  -nan  -nan  -nan
1340000  0.0000  0  -nan  -nan  -nan
1350000  0.0000  0  -nan  -nan  -nan
1360000  0.0000  0  -nan  -nan  -nan
1370000  0.0000  0  -nan  -nan  -nan
1380000  0.0000  0  -nan  -nan  -nan
1390000  0.0000  0  -nan  -nan  -nan
1400000  0.0000  0  -nan  -nan  -nan
1410000  0.0000  0  -nan  -nan  -nan
1420000  0.0000  0  -nan  -nan  -nan
1430000  0.0000  0  -nan  -nan  -nan
1440000  0.0000  0  -nan  -nan  -nan
1450000  0.0000  0  -nan  -nan  -nan
1460000  0.0000  0  -nan  -nan  -nan
1470000  0.0000  0  -nan  -nan  -nan
1480000  0.0000  0  -nan  -nan  -nan
